278,2199,HUN,BAROTI Lajos (HUN),S,4,Jozsef TOTH,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,9,Rene HOUSEMAN,,O67'
278,2199,HUN,BAROTI Lajos (HUN),S,5,Sandor ZOMBORI,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,,
278,2199,HUN,BAROTI Lajos (HUN),S,6,Zoltan KEREKI,C,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,14,Leopoldo LUQUE,,G15'
278,2199,HUN,BAROTI Lajos (HUN),S,8,Tibor NYILASI,,Y21' R89'
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,15,Jorge OLGUIN,,
278,2199,HUN,BAROTI Lajos (HUN),S,9,Andras TOROCSIK,,Y48' R88'
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,19,Daniel PASSARELLA,C,Y77'
278,2199,HUN,BAROTI Lajos (HUN),S,10,Sandor PINTER,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,20,Alberto TARANTINI,,
278,2199,HUN,BAROTI Lajos (HUN),S,13,Karoly CSAPO,,G10'
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,21,Jose VALENCIA,,O75'
278,2199,HUN,BAROTI Lajos (HUN),S,18,Laszlo NAGY,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,1,Norberto ALONSO,,I75'
278,2199,HUN,BAROTI Lajos (HUN),N,7,Laszlo FAZEKAS,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,3,Hector BALEY,,
278,2199,HUN,BAROTI Lajos (HUN),N,11,Bela VARADI,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,4,Daniel BERTONI,,I67' G83'
278,2199,HUN,BAROTI Lajos (HUN),N,12,Gyozo MARTOS,,IH46'
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,8,Ruben GALVAN,,
278,2199,HUN,BAROTI Lajos (HUN),N,14,Laszlo BALINT,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,11,Daniel KILLER,,
278,2199,HUN,BAROTI Lajos (HUN),N,15,Tibor RAB,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,12,Omar LARROSA,,
278,2199,HUN,BAROTI Lajos (HUN),N,16,Istvan HALASZ,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,13,Ricardo LA VOLPE,,
278,2199,HUN,BAROTI Lajos (HUN),N,17,Laszlo PUSZTAI,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,16,Oscar ORTIZ,,
278,2199,HUN,BAROTI Lajos (HUN),N,19,Andras TOTH,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,17,Miguel OVIEDO,,
278,2199,HUN,BAROTI Lajos (HUN),N,20,Ferenc FULOP,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,18,Ruben PAGNANINI,,
278,2199,HUN,BAROTI Lajos (HUN),N,21,Ferenc MESZAROS,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),N,22,Ricardo VILLA,,
278,2199,HUN,BAROTI Lajos (HUN),N,22,Laszlo KOVACS,,
278,2253,SWE,ERICSON Georg (SWE),S,1,Ronnie HELLSTROM,GK,
278,2253,BRA,COUTINHO Claudio (BRA),S,1,LEAO,GK,
278,2253,SWE,ERICSON Georg (SWE),S,2,Hasse BORG,,
